VM Name,Cores,Memory,RequiresSSD
VM-17477,4,8,Y
VM-17478,28,196,Y
VM-17479,12,64,Y
VM-17480,8,128,Y
VM-17481,8,64,Y
VM-17482,2,24,Y
VM-17483,2,16,Y
VM-17484,2,16,Y
VM-17485,2,6,Y
VM-17486,1,16,Y
VM-17487,4,6,Y
VM-17488,2,8,Y
VM-17489,4,8,Y
VM-17490,4,16,Y
VM-17491,4,10,Y
VM-17492,2,16,Y
VM-17493,2,16,Y
VM-17494,4,8,Y
VM-17495,1,16,Y
VM-17496,1,16,Y
VM-17497,16,350,Y
VM-17498,2,16,Y
VM-17499,2,16,Y
VM-17500,1,2,Y
VM-17501,1,2,Y
VM-17502,2,16,Y
VM-17503,2,4,Y
VM-17504,2,4,Y
VM-17505,2,12,Y
VM-17506,2,4,Y
VM-17507,4,16,Y
VM-17508,4,16,Y
VM-17509,4,16,Y
VM-17510,4,16,Y
VM-17511,4,16,Y
VM-17512,4,16,Y
VM-17513,2,16,Y
VM-17514,2,16,Y
VM-17515,1,10,Y
VM-17516,2,16,Y
VM-17517,2,16,Y
VM-17518,4,16,Y
VM-17519,1,2,Y
VM-17520,2,16,Y
VM-17521,2,16,Y
VM-17522,16,32,Y
VM-17523,8,24,Y
VM-17524,2,16,Y
VM-17525,2,16,Y
VM-17526,2,16,Y
VM-17527,2,16,Y
VM-17528,1,2,Y
VM-17529,2,8,Y
VM-17530,1,2,Y
VM-17531,1,2,Y
VM-17532,1,8,Y
VM-17533,2,16,Y
VM-17534,2,16,Y
VM-17535,4,8,Y
VM-17536,1,2,Y
VM-17537,1,2,Y
VM-17538,8,56,Y
VM-17539,8,56,Y
VM-17540,1,8,Y
VM-17541,2,6,Y
VM-17542,2,16,Y
VM-17543,2,16,Y
VM-17544,1,8,Y
VM-17545,1,2,Y
VM-17546,1,2,Y
VM-17547,2,4,Y
VM-17548,2,4,Y
VM-17549,4,16,Y
VM-17550,4,16,Y
VM-17551,4,8,Y
VM-17552,4,8,Y
VM-17553,3,64,Y
VM-17554,4,8,Y
VM-17555,2,12,Y
VM-17556,2,12,Y
VM-17557,2,4,Y
VM-17558,4,16,Y
VM-17559,2,8,Y
VM-17560,2,8,Y
VM-17561,2,16,Y
VM-17562,8,56,Y
VM-17563,8,56,Y
VM-17564,2,16,Y
VM-17565,2,16,Y
VM-17566,4,8,Y
VM-17567,4,6,Y
VM-17568,6,20,Y
VM-17569,4,4,Y
VM-17570,2,16,Y
VM-17571,2,16,Y
VM-17572,4,16,Y
VM-17573,4,16,Y
VM-17574,8,20,Y
VM-17575,4,16,Y
VM-17576,4,16,Y
VM-17577,8,32,Y
VM-17578,1,2,Y
VM-17579,1,2,Y
VM-17580,4,32,Y
VM-17581,1,4,Y
VM-17582,1,4,Y
VM-17583,4,48,Y
VM-17584,1,2,Y
VM-17585,1,4,Y
VM-17586,1,4,Y
VM-17587,4,32,Y
VM-17588,6,8,Y
VM-17589,1,4,Y
VM-17590,1,4,Y
VM-17591,6,32,Y
VM-17592,1,4,Y
VM-17593,1,4,Y
VM-17594,4,70,Y
VM-17595,4,4,Y
VM-17596,2,16,Y
VM-17597,2,4,Y
VM-17598,2,4,Y
VM-17599,4,16,Y
VM-17600,2,2,Y
VM-17601,4,8,Y
VM-17602,2,8,Y
VM-17603,4,8,Y
VM-17604,4,16,Y
VM-17605,4,12,Y
VM-17606,4,12,Y
VM-17607,2,4,Y
VM-17608,4,20,Y
VM-17609,2,8,Y
VM-17610,4,12,Y
VM-17611,4,12,Y
VM-17612,2,8,Y
VM-17613,4,10,Y
VM-17614,2,24,Y
VM-17615,4,4,Y
VM-17616,4,16,Y
VM-17617,2,8,Y
VM-17618,2,8,Y
VM-17619,2,10,Y
VM-17620,2,10,Y
VM-17621,4,64,Y
VM-17622,4,64,Y
VM-17623,4,24,Y
VM-17624,1,4,Y
VM-17625,1,14,Y
VM-17626,1,4,Y
VM-17627,1,4,Y
VM-17628,1,14,Y
VM-17629,4,16,Y
VM-17630,4,16,Y
VM-17631,1,2,Y
VM-17632,1,12,Y
VM-17633,4,8,Y
VM-17634,4,8,Y
VM-17635,1,4,Y
VM-17636,1,4,Y
VM-17637,1,2,Y
VM-17638,2,6,Y
VM-17639,2,6,Y
VM-17640,2,8,Y
VM-17641,2,4,Y
VM-17642,1,2,Y
VM-17643,2,16,Y
VM-17644,1,12,Y
VM-17645,2,4,Y
VM-17646,2,10,Y
VM-17647,2,16,Y
VM-17648,2,16,Y
VM-17649,8,128,Y
VM-17650,8,128,Y
VM-17651,2,16,Y
VM-17652,2,16,Y
VM-17653,4,8,Y
VM-17654,4,8,Y
VM-17655,8,56,Y
VM-17656,8,64,Y
VM-17657,4,8,Y
VM-17658,4,8,Y
VM-17659,4,8,Y
VM-17660,2,8,Y
VM-17661,2,8,Y
VM-17662,1,2,Y
VM-17663,2,36,Y
VM-17664,2,36,Y
VM-17665,2,6,Y
VM-17666,2,6,Y
VM-17667,4,16,Y
VM-17668,4,16,Y
VM-17669,4,16,Y
VM-17670,8,56,Y
VM-17671,8,56,Y
VM-17672,1,4,Y
VM-17673,4,16,Y
VM-17674,8,16,Y
VM-17675,1,2,Y
VM-17676,4,4,Y
VM-17677,1,2,Y
VM-17678,2,4,Y
VM-17679,4,16,Y
VM-17680,4,16,Y
VM-17681,2,4,Y
VM-17682,2,16,Y
VM-17683,2,16,Y
VM-17684,8,27,Y
VM-17685,4,8,Y
VM-17686,2,8,Y
VM-17687,2,8,Y
VM-17688,4,20,Y
VM-17689,2,32,Y
VM-17690,2,32,Y
VM-17691,1,2,Y
VM-17692,1,2,Y
VM-17693,1,2,Y
VM-17694,4,16,Y
VM-17695,4,16,Y
VM-17696,4,10,Y
VM-17697,8,16,Y
VM-17698,8,16,Y
VM-17699,1,10,Y
VM-17700,2,6,Y
VM-17701,2,6,Y
VM-17702,8,64,Y
VM-17703,8,64,Y
VM-17704,4,10,Y
VM-17705,1,8,Y
VM-17706,1,8,Y
VM-17707,12,64,Y
VM-17708,8,8,Y
VM-17709,28,196,Y
VM-17710,4,32,Y
VM-17711,2,6,Y
VM-17712,4,8,Y
VM-17713,4,4,Y
VM-17714,16,32,Y
VM-17715,4,16,Y
VM-17716,4,16,Y
VM-17717,2,16,Y
VM-17718,2,16,Y
VM-17719,2,16,Y
VM-17720,8,64,Y
VM-17721,1,2,Y
VM-17722,1,2,Y
VM-17723,1,4,Y
VM-17724,8,52,Y
VM-17725,2,16,Y
VM-17726,2,16,Y
VM-17727,4,8,Y
VM-17728,4,16,Y
VM-17729,4,16,Y
VM-17730,2,8,Y
VM-17731,4,8,Y
VM-17732,1,2,Y
VM-17733,1,2,Y
VM-17734,2,16,Y
VM-17735,4,6,Y
VM-17736,8,32,Y
VM-17737,4,12,Y
VM-17738,4,12,Y
VM-17739,2,16,Y
VM-17740,24,32,Y
VM-17741,1,8,Y
VM-17742,1,8,Y
VM-17743,6,32,Y
VM-17744,2,6,Y
VM-17745,4,8,Y
VM-17746,8,64,Y
VM-17747,8,64,Y
VM-17748,4,8,Y
VM-17749,4,8,Y
VM-17750,28,196,Y
VM-17751,8,120,Y
VM-17752,8,120,Y
VM-17753,1,2,Y
VM-17754,1,6,Y
VM-17755,8,64,Y
VM-17756,4,16,Y
VM-17757,8,256,Y
VM-17758,8,256,Y
VM-17759,28,196,Y
VM-17760,4,70,Y
VM-17761,6,20,Y
VM-17762,8,56,Y
VM-17763,2,16,Y
VM-17764,2,8,Y
VM-17765,2,8,Y
VM-17766,2,8,Y
VM-17767,2,8,Y
VM-17768,2,8,Y
VM-17769,2,8,Y
VM-17770,2,8,Y
VM-17771,2,8,Y
VM-17772,2,8,Y
VM-17773,2,8,Y
VM-17774,2,8,Y
VM-17775,8,16,Y
VM-17776,2,8,Y
VM-17777,2,8,Y
VM-17778,2,8,Y
VM-17779,2,8,Y
VM-17780,2,8,Y
VM-17781,2,8,Y
VM-17782,2,8,Y
VM-17783,2,8,Y
VM-17784,2,8,Y
VM-17785,2,8,Y
VM-17786,2,8,Y
VM-17787,2,8,Y
VM-17788,2,8,Y
VM-17789,2,8,Y
VM-17790,2,8,Y
VM-17791,2,8,Y
VM-17792,2,8,Y
VM-17793,2,8,Y
VM-17794,2,8,Y
VM-17795,2,8,Y
VM-17796,4,16,Y
VM-17797,2,8,Y
VM-17798,4,16,Y
VM-17799,4,16,Y
VM-17800,2,8,Y
VM-17801,2,8,Y
VM-17802,2,8,Y
VM-17803,4,16,Y
VM-17804,2,8,Y
VM-17805,2,8,Y
VM-17806,2,8,Y
VM-17807,2,8,Y
VM-17808,2,8,Y
VM-17809,2,8,Y
VM-17810,2,8,Y
VM-17811,2,8,Y
VM-17812,2,8,Y
VM-17813,4,16,Y
VM-17814,2,8,Y
VM-17815,4,16,Y
VM-17816,2,8,Y
VM-17817,2,8,Y
VM-17818,2,8,Y
VM-17819,4,16,Y
VM-17820,2,8,Y
VM-17821,2,8,Y
VM-17822,2,8,Y
VM-17823,2,8,Y
VM-17824,2,8,Y
VM-17825,2,8,Y
VM-17826,2,8,Y
VM-17827,2,8,Y
VM-17828,2,8,Y
VM-17829,2,16,Y
VM-17830,2,8,Y
VM-17831,2,8,Y
VM-17832,4,16,Y
VM-17833,2,8,Y
VM-17834,2,8,Y
VM-17835,2,8,Y
VM-17836,2,8,Y
VM-17837,2,8,Y
VM-17838,2,8,Y
VM-17839,2,8,Y
VM-17840,2,8,Y
VM-17841,2,8,Y
VM-17842,2,8,Y
VM-17843,2,8,Y
VM-17844,2,8,Y
VM-17845,2,8,Y
VM-17846,2,8,Y
VM-17847,2,8,Y
VM-17848,2,8,Y
VM-17849,2,8,Y
VM-17850,4,12,Y
VM-17851,2,8,Y
VM-17852,2,8,Y
VM-17853,2,8,Y
VM-17854,2,8,Y
VM-17855,2,8,Y
VM-17856,2,8,Y
VM-17857,2,8,Y
VM-17858,2,8,Y
VM-17859,2,8,Y
VM-17860,2,8,Y
VM-17861,2,8,Y
VM-17862,2,16,Y
VM-17863,2,8,Y
VM-17864,2,8,Y
VM-17865,2,8,Y
VM-17866,2,8,Y
VM-17867,2,8,Y
VM-17868,2,8,Y
VM-17869,2,8,Y
VM-17870,2,8,Y
VM-17871,2,8,Y
VM-17872,2,8,Y
VM-17873,2,8,Y
VM-17874,2,8,Y
VM-17875,2,8,Y
VM-17876,2,8,Y
VM-17877,2,8,Y
VM-17878,2,8,Y
VM-17879,2,8,Y
VM-17880,2,8,Y
VM-17881,2,8,Y
VM-17882,2,8,Y
VM-17883,2,8,Y
VM-17884,2,8,Y
VM-17885,2,8,Y
VM-17886,2,8,Y
VM-17887,2,8,Y
VM-17888,2,8,Y
VM-17889,2,8,Y
VM-17890,2,8,Y
VM-17891,2,8,Y
VM-17892,2,8,Y
VM-17893,4,16,Y
VM-17894,2,8,Y
VM-17895,2,8,Y
VM-17896,2,8,Y
VM-17897,2,8,Y
VM-17898,2,8,Y
VM-17899,2,8,Y
VM-17900,2,8,Y
VM-17901,2,8,Y
VM-17902,2,8,Y
VM-17903,2,8,Y
VM-17904,2,8,Y
VM-17905,2,8,Y
VM-17906,2,8,Y
VM-17907,2,8,Y
VM-17908,2,8,Y
VM-17909,4,16,Y
VM-17910,2,8,Y
VM-17911,2,8,Y
VM-17912,2,8,Y
VM-17913,2,8,Y
VM-17914,2,8,Y
VM-17915,2,8,Y
VM-17916,2,8,Y
VM-17917,2,8,Y
VM-17918,2,8,Y
VM-17919,2,8,Y
VM-17920,2,8,Y
VM-17921,2,8,Y
VM-17922,2,8,Y
VM-17923,2,8,Y
VM-17924,2,8,Y
VM-17925,2,8,Y
VM-17926,2,8,Y
VM-17927,2,8,Y
VM-17928,2,8,Y
VM-17929,2,8,Y
VM-17930,2,8,Y
VM-17931,2,8,Y
VM-17932,2,8,Y
VM-17933,2,8,Y
VM-17934,2,8,Y
VM-17935,2,8,Y
VM-17936,4,16,Y
VM-17937,2,8,Y
VM-17938,2,8,Y
VM-17939,2,8,Y
VM-17940,2,8,Y
VM-17941,2,8,Y
VM-17942,2,8,Y
VM-17943,2,8,Y
VM-17944,2,8,Y
VM-17945,2,8,Y
VM-17946,2,8,Y
VM-17947,2,8,Y
VM-17948,4,16,Y
VM-17949,2,8,Y
VM-17950,2,8,Y
VM-17951,2,8,Y
VM-17952,2,8,Y
VM-17953,2,8,Y
VM-17954,2,8,Y
VM-17955,2,8,Y
VM-17956,2,8,Y
VM-17957,2,8,Y
VM-17958,2,16,Y
VM-17959,2,8,Y
VM-17960,2,8,Y
VM-17961,2,8,Y
VM-17962,2,8,Y
VM-17963,2,8,Y
VM-17964,2,8,Y
VM-17965,2,8,Y
VM-17966,2,16,Y
VM-17967,2,8,Y
VM-17968,2,8,Y
VM-17969,2,8,Y
VM-17970,4,16,Y
VM-17971,2,8,Y
VM-17972,2,8,Y
VM-17973,2,8,Y
VM-17974,2,8,Y
VM-17975,4,16,Y
VM-17976,2,8,Y
VM-17977,2,8,Y
VM-17978,2,8,Y
VM-17979,2,8,Y
VM-17980,2,8,Y
VM-17981,2,8,Y
VM-17982,2,8,Y
VM-17983,2,8,Y
VM-17984,2,16,Y
VM-17985,2,8,Y
VM-17986,2,8,Y
VM-17987,2,8,Y
VM-17988,2,8,Y
VM-17989,2,8,Y
VM-17990,2,8,Y
VM-17991,2,8,Y
VM-17992,2,8,Y
VM-17993,2,8,Y
VM-17994,2,8,Y
VM-17995,4,16,Y
VM-17996,2,8,Y
VM-17997,2,8,Y
VM-17998,2,8,Y
VM-17999,2,8,Y
VM-18000,2,8,Y
VM-18001,2,8,Y
VM-18002,2,8,Y
VM-18003,2,8,Y
VM-18004,4,24,Y
VM-18005,2,8,Y
VM-18006,2,16,Y
VM-18007,2,16,Y
VM-18008,2,8,Y
VM-18009,2,8,Y
VM-18010,2,8,Y
VM-18011,2,8,Y
VM-18012,2,8,Y
VM-18013,2,8,Y
VM-18014,2,8,Y
VM-18015,2,8,Y
VM-18016,2,8,Y
VM-18017,2,8,Y
VM-18018,2,8,Y
VM-18019,2,8,Y
VM-18020,2,8,Y
VM-18021,2,8,Y
VM-18022,2,8,Y
VM-18023,2,8,Y
VM-18024,2,16,Y
VM-18025,2,8,Y
VM-18026,2,8,Y
VM-18027,2,8,Y
VM-18028,2,8,Y
VM-18029,4,16,Y
VM-18030,2,8,Y
VM-18031,2,8,Y
VM-18032,2,8,Y
VM-18033,2,8,Y
VM-18034,2,8,Y
VM-18035,2,8,Y
VM-18036,2,8,Y
VM-18037,2,8,Y
VM-18038,2,8,Y
VM-18039,2,8,Y
VM-18040,2,8,Y
VM-18041,2,8,Y
VM-18042,2,8,Y
VM-18043,2,8,Y
VM-18044,2,8,Y
VM-18045,2,8,Y
VM-18046,8,8,Y
VM-18047,8,8,Y
VM-18048,4,348,Y
VM-18049,4,348,Y
VM-18050,10,40,Y
VM-18051,10,40,Y
VM-18052,10,40,Y
VM-18053,2,8,Y
VM-18054,4,24,Y
VM-18055,4,6,Y
VM-18056,4,24,Y
VM-18057,2,4,Y
VM-18058,2,4,Y
VM-18059,2,4,Y
VM-18060,2,4,Y
VM-18061,10,60,Y
VM-18062,4,8,Y
VM-18063,4,4,Y
VM-18064,8,64,Y
VM-18065,6,32,Y
VM-18066,6,32,Y
VM-18067,2,4,Y
VM-18068,8,8,Y
VM-18069,8,8,Y
VM-18070,3,16,Y
VM-18071,8,64,Y
VM-18072,8,64,Y
VM-18073,4,16,Y
VM-18074,8,64,Y
VM-18075,8,64,Y
VM-18076,8,64,Y
VM-18077,8,64,Y
VM-18078,8,64,Y
VM-18079,8,64,Y
VM-18080,4,16,Y
VM-18081,8,64,Y
VM-18082,8,64,Y
VM-18083,8,64,Y
VM-18084,4,4,Y
VM-18085,4,57,Y
VM-18086,4,57,Y
VM-18087,4,16,Y
VM-18088,4,16,Y
VM-18089,4,16,Y
VM-18090,4,8,Y
VM-18091,4,8,Y
VM-18092,4,16,Y
VM-18093,2,32,Y
VM-18094,4,512,Y
VM-18095,8,64,Y
VM-18096,8,64,Y
VM-18097,8,64,Y
VM-18098,8,64,Y
VM-18099,8,24,Y
VM-18100,2,4,Y
VM-18101,1,2,Y
VM-18102,4,64,Y
VM-18103,2,4,Y
VM-18104,2,8,Y
VM-18105,1,2,Y
VM-18106,1,2,Y
VM-18107,8,64,Y
VM-18108,2,4,Y
VM-18109,8,32,Y
VM-18110,8,32,Y
VM-18111,2,6,Y
VM-18112,2,6,Y
VM-18113,2,8,Y
VM-18114,2,8,Y
VM-18115,4,8,Y
VM-18116,2,12,Y
VM-18117,6,32,Y
VM-18118,6,32,Y
VM-18119,2,8,Y
VM-18120,2,16,Y
VM-18121,4,32,Y
VM-18122,2,4,Y
VM-18123,4,32,Y
VM-18124,4,8,Y
VM-18125,4,8,Y
VM-18126,4,8,Y
VM-18127,4,32,Y
VM-18128,4,32,Y
VM-18129,4,8,Y
VM-18130,1,4,Y
VM-18131,4,8,Y
VM-18132,4,8,Y
VM-18133,4,8,Y
VM-18134,2,4,Y
VM-18135,2,8,Y
VM-18136,4,32,Y
VM-18137,8,64,Y
VM-18138,4,8,Y
VM-18139,4,32,Y
VM-18140,4,16,Y
VM-18141,1,4,Y
VM-18142,1,4,Y
VM-18143,1,2,Y
VM-18144,1,2,Y
VM-18145,4,12,Y
VM-18146,2,8,Y
VM-18147,2,8,Y
VM-18148,2,4,Y
VM-18149,2,4,Y
VM-18150,2,4,Y
VM-18151,4,12,Y
VM-18152,4,12,Y
VM-18153,4,6,Y
VM-18154,4,6,Y
VM-18155,4,16,Y
VM-18156,2,8,Y
VM-18157,2,8,Y
VM-18158,8,24,Y
VM-18159,8,24,Y
VM-18160,8,24,Y
VM-18161,4,24,Y
VM-18162,4,16,Y
VM-18163,8,24,Y
VM-18164,8,24,Y
VM-18165,4,24,Y
VM-18166,2,4,Y
VM-18167,4,24,Y
VM-18168,2,16,Y
VM-18169,16,32,Y
VM-18170,2,16,Y
VM-18171,4,16,Y
VM-18172,8,96,Y
VM-18173,2,64,Y
VM-18174,2,16,Y
VM-18175,2,8,Y
VM-18176,4,16,Y
VM-18177,4,16,Y
VM-18178,4,64,Y
VM-18179,2,4,Y
VM-18180,2,8,Y
VM-18181,4,8,Y
VM-18182,4,8,Y
VM-18183,4,8,Y
VM-18184,8,32,Y
VM-18185,4,8,Y
VM-18186,1,8,Y
VM-18187,2,8,Y
VM-18188,2,8,Y
VM-18189,2,8,Y
VM-18190,2,16,Y
VM-18191,2,8,Y
VM-18192,2,8,Y
VM-18193,2,8,Y
VM-18194,2,8,Y
VM-18195,8,56,Y
VM-18196,8,56,Y
VM-18197,8,56,Y
VM-18198,8,56,Y
VM-18199,2,4,Y
VM-18200,2,4,Y
VM-18201,2,8,Y
VM-18202,2,8,Y
VM-18203,4,12,Y
VM-18204,4,12,Y
VM-18205,2,4,Y
VM-18206,4,12,Y
VM-18207,4,12,Y
VM-18208,3,12,Y
VM-18209,4,12,Y
VM-18210,4,12,Y
VM-18211,4,12,Y
VM-18212,4,12,Y
VM-18213,1,2,Y
VM-18214,1,2,Y
VM-18215,4,12,Y
VM-18216,4,12,Y
VM-18217,4,12,Y
VM-18218,4,12,Y
VM-18219,4,16,Y
VM-18220,4,12,Y
VM-18221,4,12,Y
VM-18222,4,12,Y
VM-18223,4,12,Y
VM-18224,4,8,Y
VM-18225,2,16,Y
VM-18226,2,16,Y
VM-18227,1,4,Y
VM-18228,2,4,Y
VM-18229,16,32,Y
VM-18230,4,24,Y
VM-18231,1,8,Y
VM-18232,2,8,Y
VM-18233,2,8,Y
VM-18234,2,4,Y
VM-18235,2,8,Y
VM-18236,4,16,Y
VM-18237,4,16,Y
VM-18238,4,8,Y
VM-18239,1,8,Y
VM-18240,4,32,Y
VM-18241,4,32,Y
VM-18242,2,8,Y
VM-18243,2,8,Y
VM-18244,2,8,Y
VM-18245,2,8,Y
VM-18246,4,8,Y
VM-18247,4,8,Y
VM-18248,2,4,Y
VM-18249,4,16,Y
VM-18250,1,4,Y
VM-18251,4,24,Y
VM-18252,2,16,Y
VM-18253,2,16,Y
VM-18254,2,12,Y
VM-18255,6,16,Y
VM-18256,2,8,Y
VM-18257,2,32,Y
VM-18258,4,16,Y
VM-18259,8,16,Y
VM-18260,8,16,Y
VM-18261,2,4,Y
VM-18262,2,4,Y
VM-18263,2,4,Y
VM-18264,4,8,Y
VM-18265,4,8,Y
VM-18266,4,8,Y
VM-18267,2,4,Y
VM-18268,2,4,Y
VM-18269,2,4,Y
VM-18270,2,4,Y
VM-18271,2,4,Y
VM-18272,2,4,Y
VM-18273,2,16,Y
VM-18274,1,4,Y
VM-18275,2,4,Y
VM-18276,4,32,Y
VM-18277,2,4,Y
VM-18278,4,16,Y
VM-18279,2,12,Y
VM-18280,8,16,Y
VM-18281,2,4,Y
VM-18282,4,8,Y
VM-18283,4,8,Y
VM-18284,4,8,Y
VM-18285,8,64,Y
VM-18286,8,64,Y
VM-18287,4,8,Y
VM-18288,2,4,Y
VM-18289,2,4,Y
VM-18290,4,16,Y
VM-18291,1,4,Y
VM-18292,1,4,Y
VM-18293,8,72,Y
VM-18294,8,72,Y
VM-18295,4,16,Y
VM-18296,4,16,Y
VM-18297,1,8,Y
VM-18298,4,16,Y
VM-18299,2,32,Y
VM-18300,4,24,Y
VM-18301,2,6,Y
VM-18302,2,8,Y
VM-18303,2,8,Y
VM-18304,4,64,Y
VM-18305,8,16,Y
VM-18306,8,16,Y
VM-18307,2,16,Y
VM-18308,2,6,Y
VM-18309,2,8,Y
VM-18310,4,8,Y
VM-18311,4,8,Y
VM-18312,1,8,Y
VM-18313,2,12,Y
VM-18314,2,8,Y
VM-18315,2,8,Y
VM-18316,2,8,Y
VM-18317,4,8,Y
VM-18318,2,8,Y
VM-18319,2,4,Y
VM-18320,4,4,Y
VM-18321,4,4,Y
VM-18322,4,24,Y
VM-18323,2,4,Y
VM-18324,2,4,Y
VM-18325,2,4,Y
VM-18326,2,4,Y
VM-18327,4,4,Y
VM-18328,4,4,Y
VM-18329,2,4,Y
VM-18330,2,4,Y
VM-18331,2,8,Y
VM-18332,2,4,Y
VM-18333,1,4,Y
VM-18334,8,128,Y
VM-18335,4,16,Y
VM-18336,4,16,Y
VM-18337,2,16,Y
VM-18338,2,16,Y
VM-18339,2,4,Y
VM-18340,2,3,Y
VM-18341,2,2,Y
VM-18342,2,2,Y
VM-18343,2,2,Y
VM-18344,2,4,Y
VM-18345,2,4,Y
VM-18346,1,2,Y
VM-18347,1,2,Y
VM-18348,2,8,Y
VM-18349,4,12,Y
VM-18350,4,12,Y
VM-18351,2,4,Y
VM-18352,8,56,Y
VM-18353,8,56,Y
VM-18354,2,4,Y
VM-18355,2,4,Y
VM-18356,10,40,Y
VM-18357,4,32,Y
VM-18358,1,2,Y
VM-18359,8,64,Y
VM-18360,2,4,Y
VM-18361,8,64,Y
VM-18362,8,16,Y
VM-18363,8,16,Y
VM-18364,4,4,Y
VM-18365,4,4,Y
VM-18366,6,16,Y
VM-18367,8,32,Y
VM-18368,6,48,Y
VM-18369,4,16,Y
VM-18370,4,16,Y
VM-18371,4,8,Y
VM-18372,4,8,Y
VM-18373,4,8,Y
VM-18374,2,6,Y
VM-18375,2,6,Y
VM-18376,4,24,Y
VM-18377,4,24,Y
VM-18378,8,16,Y
VM-18379,2,8,Y
VM-18380,2,8,Y
VM-18381,14,256,Y
VM-18382,14,256,Y
VM-18383,6,12,Y
VM-18384,6,12,Y
VM-18385,2,4,Y
VM-18386,2,4,Y
VM-18387,4,32,Y
VM-18388,4,7,Y
VM-18389,4,7,Y
VM-18390,12,56,Y
VM-18391,4,24,Y
VM-18392,4,24,Y
VM-18393,4,24,Y
VM-18394,4,24,Y
VM-18395,4,16,Y
VM-18396,4,16,Y
VM-18397,2,8,Y
VM-18398,2,8,Y
VM-18399,4,7,Y
VM-18400,4,7,Y
VM-18401,4,64,Y
VM-18402,4,8,Y
VM-18403,2,8,Y
VM-18404,2,8,Y
VM-18405,8,12,Y
VM-18406,6,64,Y
VM-18407,4,28,Y
VM-18408,2,4,Y
VM-18409,8,64,Y
VM-18410,12,64,Y
VM-18411,12,64,Y
VM-18412,16,128,Y
VM-18413,16,128,Y
VM-18414,4,32,Y
VM-18415,4,32,Y
VM-18416,2,4,Y
VM-18417,2,8,Y
VM-18418,2,8,Y
VM-18419,4,32,Y
VM-18420,4,32,Y
VM-18421,8,24,Y
VM-18422,8,24,Y
VM-18423,2,4,Y
VM-18424,8,32,Y
VM-18425,8,32,Y
VM-18426,2,8,Y
VM-18427,2,8,Y
VM-18428,2,4,Y
VM-18429,8,64,Y
VM-18430,8,192,Y
VM-18431,2,4,Y
VM-18432,4,32,Y
VM-18433,4,32,Y
VM-18434,4,12,Y
VM-18435,4,16,Y
VM-18436,4,16,Y
VM-18437,2,8,Y
VM-18438,2,8,Y
VM-18439,2,4,Y
VM-18440,8,32,Y
VM-18441,4,64,Y
VM-18442,2,8,Y
VM-18443,2,8,Y
VM-18444,4,8,Y
VM-18445,2,8,Y
VM-18446,8,12,Y
VM-18447,8,64,Y
VM-18448,8,128,Y
VM-18449,8,28,Y
VM-18450,4,16,Y
VM-18451,4,16,Y
VM-18452,8,8,Y
VM-18453,2,8,Y
VM-18454,2,8,Y
VM-18455,16,64,Y
VM-18456,4,8,Y
VM-18457,4,8,Y
VM-18458,8,128,Y
VM-18459,8,128,Y
VM-18460,4,8,Y
VM-18461,6,12,Y
VM-18462,4,8,Y
VM-18463,4,8,Y
VM-18464,4,8,Y
VM-18465,4,8,Y
VM-18466,12,32,Y
VM-18467,12,32,Y
VM-18468,4,8,Y
VM-18469,4,12,Y
VM-18470,4,12,Y
VM-18471,2,4,Y
VM-18472,2,4,Y
VM-18473,4,20,Y
VM-18474,12,64,Y
VM-18475,8,32,Y
VM-18476,2,4,Y
VM-18477,4,8,Y
VM-18478,4,8,Y
VM-18479,2,8,Y
VM-18480,2,16,Y
VM-18481,8,20,Y
VM-18482,8,14,Y
VM-18483,8,14,Y
VM-18484,2,8,Y
VM-18485,2,8,Y
VM-18486,8,14,Y
VM-18487,2,8,Y
VM-18488,2,8,Y
VM-18489,2,8,Y
VM-18490,2,8,Y
VM-18491,2,16,Y
VM-18492,4,16,Y
VM-18493,4,16,Y
VM-18494,4,8,Y
VM-18495,4,8,Y
VM-18496,4,8,Y
VM-18497,4,8,Y
VM-18498,4,16,Y
VM-18499,4,16,Y
VM-18500,2,8,Y
VM-18501,2,16,Y
VM-18502,2,16,Y
VM-18503,2,4,Y
VM-18504,8,64,Y
VM-18505,4,64,Y
VM-18506,2,16,Y
VM-18507,4,12,Y
VM-18508,4,12,Y
VM-18509,2,8,Y
VM-18510,2,8,Y
VM-18511,8,14,Y
VM-18512,4,32,Y
VM-18513,4,32,Y
VM-18514,8,56,Y
VM-18515,8,56,Y
VM-18516,1,16,Y
VM-18517,1,16,Y
VM-18518,2,8,Y
VM-18519,4,16,Y
VM-18520,4,16,Y
VM-18521,1,2,Y
VM-18522,1,2,Y
VM-18523,8,14,Y
VM-18524,8,16,Y
VM-18525,8,16,Y
VM-18526,1,2,Y
VM-18527,2,64,Y
VM-18528,2,8,Y
VM-18529,2,8,Y
VM-18530,4,32,Y
VM-18531,4,32,Y
VM-18532,2,16,Y
VM-18533,2,16,Y
VM-18534,1,8,Y
VM-18535,2,6,Y
VM-18536,2,6,Y
VM-18537,4,8,Y
VM-18538,4,16,Y
VM-18539,8,32,Y
VM-18540,4,16,Y
VM-18541,4,16,Y
VM-18542,4,28,Y
VM-18543,4,28,Y
VM-18544,2,8,Y
VM-18545,4,16,Y
VM-18546,4,16,Y
VM-18547,4,16,Y
VM-18548,6,48,Y
VM-18549,2,8,Y
VM-18550,4,16,Y
VM-18551,4,16,Y
